fid,imageName,lat,lng,dataTime,remark,上傳者,標註者,驗證者,標籤,createdAt,updatedAt,原本有無設置人行空間,保護性,原始總寬度－是否夠寬讓輪椅通行,佔用情形(多選)-導致兩人交會需停讓或淨寬<1.5米,行人被迫實際行走路徑中會碰到的最大動態風險,承受上題風險的頻率,使用目的,思源地圖類別-無須填寫,思源地圖名稱-無須填寫,imageUrl,_id,rank_a1,rank_b1,rank_c1,COUNTYNAME,TOWNNAME,VILLNAME,村里全名,edu_Distance,hospital_Distance,near_edu,near_hospital
"906",00906.jpg,24.138722,120.6852766,2023/01/05,,63adc55e4ee1ac016b632892_kagome,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,偶爾如此(29~10%),休閒|親子活動|採購日用|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b65645181b96d9eae02be7.jpg,63b65645181b96d9eae02be7,5,-3,1.6,臺中市,中區,綠川里,臺中市中區綠川里,617.850216225651,1683.03643917104,"0","0"
"907",00907.jpg,25.04113141,121.5715635,2023/01/05,,63afc1fa4ee1ac9c44632910_Zining Hu,6220a7e810be1548e5c8d09a_中梅 韓,,不符規定,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b66e90181b9667efe02c5d.jpg,63b66e90181b9667efe02c5d,10,10,10,臺北市,信義區,富台里,臺北市信義區富台里,214.104823493702,967.077860505614,"1","0"
"908",00908.jpg,25.04145704,121.5707159,2023/01/05,,63afc1fa4ee1ac9c44632910_Zining Hu,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,有設置人行道或騎樓,標線人行道(無實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,偶爾如此(29~10%),工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b66fab181b960d89e02c83.jpg,63b66fab181b960d89e02c83,1.4,-10,0,臺北市,信義區,富台里,臺北市信義區富台里,300.290962756363,907.013304405695,"1","0"
"909",00909.jpg,24.95765367,121.3028169,2023/01/05,只有短短一段大樓退縮的人行道，過去就沒有了。,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),其他|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b67e57181b96d538e02ca8.jpg,63b67e57181b96d538e02ca8,0,-10,0,桃園市,八德區,大愛里,桃園市八德區大愛里,284.867518873271,3956.24131810797,"1","0"
"910",00910.jpg,22.90576111,120.223,2023/01/05,,63b689c6181b966efce02d61_Yu-Hsuan Liu,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（樹穴）,無車輛行駛,總是如此(100%~95%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b68a11181b964fb9e02d83.jpg,63b68a11181b964fb9e02d83,8.6,3,5,高雄市,湖內區,公舘里,高雄市湖內區公舘里,77.9197716066053,9376.69791544254,"1","0"
"911",00911.jpg,22.9928419,120.2178097,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（有停車格）,無車輛行駛,總是如此(100%~95%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b68f74181b963809e02db9.jpg,63b68f74181b963809e02db9,8.6,3,5,臺南市,東區,成大里,臺南市東區成大里,92.2545341918238,723.121168462715,"1","0"
"912",00912.jpg,22.99245671,120.2175361,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6904a181b96e445e02dd2.jpg,63b6904a181b96e445e02dd2,10,10,10,臺南市,東區,成大里,臺南市東區成大里,128.765796741144,678.73705546695,"1","0"
"913",00913.jpg,22.99264931,120.2159911,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b69215181b96d4aae02e01.jpg,63b69215181b96d4aae02e01,10,10,10,臺南市,東區,成大里,臺南市東區成大里,186.938821525899,552.872059402618,"1","0"
"914",00914.jpg,22.99276782,120.2149022,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b69303181b961b75e02e1a.jpg,63b69303181b961b75e02e1a,10,10,10,臺南市,東區,成大里,臺南市東區成大里,111.695134837059,475.22517330936,"1","1"
"915",00915.jpg,25.03500256,121.5577716,2023/01/05,,63afc1fa4ee1ac9c44632910_Zining Hu,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,標線人行道(無實體分隔),輪椅可以通行（寬於100公分）,沒有人行道或騎樓,有汽車行駛,偶爾如此(29~10%),,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b693b9181b967407e02e43.jpg,63b693b9181b967407e02e43,2.8,-10,0,臺北市,信義區,西村里,臺北市信義區西村里,599.409583131684,1915.2393795619,"0","0"
"916",00916.jpg,22.99287646,120.2146232,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6940f181b9603fee02e5b.jpg,63b6940f181b9603fee02e5b,2.6,-7,0,臺南市,東區,成大里,臺南市東區成大里,80.708903167071,464.050622086178,"1","1"
"917",00917.jpg,22.99333572,120.2146769,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b694a3181b960316e02e66.jpg,63b694a3181b960316e02e66,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,85.3230882737084,506.349789163238,"1","0"
"918",00918.jpg,22.99320733,120.2145267,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,63acec774ee1ac170d632839_Celia Chang,,符合規定,2023/01/05,2023/01/17,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6953c181b962c4ce02e7c.jpg,63b6953c181b962c4ce02e7c,10,10,10,臺南市,東區,成大里,臺南市東區成大里,67.1353929995455,485.632661946755,"1","1"
"919",00919.jpg,22.99340485,120.2143174,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6962c181b96566be02e87.jpg,63b6962c181b96566be02e87,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,55.172737807219,490.404568533851,"1","1"
"920",00920.jpg,22.99354806,120.2142799,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b696ac181b969818e02e92.jpg,63b696ac181b969818e02e92,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,63.1044602437218,501.378547502313,"1","0"
"921",00921.jpg,22.99415052,120.2133679,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b697f8181b967bcfe02e9d.jpg,63b697f8181b967bcfe02e9d,2.6,-7,0,臺南市,東區,成大里,臺南市東區成大里,126.072603295628,518.431876053364,"1","0"
"922",00922.jpg,22.99429867,120.2136898,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b698ec181b964f5fe02ec1.jpg,63b698ec181b964f5fe02ec1,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,132.48543406942,545.991609980803,"1","0"
"923",00923.jpg,22.99438755,120.2145213,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),通學|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b69aa5181b967014e02ecf.jpg,63b69aa5181b967014e02ecf,2.6,-7,0,臺南市,東區,成大里,臺南市東區成大里,155.502351379391,593.392937233073,"1","0"
"924",00924.jpg,22.99504927,120.2134109,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b69c23181b962611e02ee5.jpg,63b69c23181b962611e02ee5,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,219.496873718017,613.914805406915,"1","0"
"925",00925.jpg,22.99606653,120.2136093,2023/01/05,,63b23b6e181b96342ddff3a2_佳蒨 許,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b69cfa181b964ca5e02efb.jpg,63b69cfa181b964ca5e02efb,0,-10,0,臺南市,東區,成大里,臺南市東區成大里,328.001871459557,727.564918533946,"1","0"
"926",00926.jpg,24.12931389,120.6782833,2023/01/05,,63ab8f694ee1ac66886327d2_路人甲,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅無法通行（窄於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),親子活動|採購食物|休閒|其他|採購日用|就醫、照護|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6a643181b96c493e02f35.jpg,63b6a643181b96c493e02f35,1.6,-9.5,0,臺中市,南區,城隍里,臺中市南區城隍里,485.452857718692,2761.93910555581,"1","0"
"927",00927.jpg,22.99009621,120.1803124,2023/01/05,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,總是如此(100%~95%),親子活動|採購食物|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c33f181b96813ee02fae.jpg,63b6c33f181b96813ee02fae,5,-3,1.6,臺南市,安平區,建平里,臺南市安平區建平里,415.569628749182,679.46795203392,"1","0"
"928",00928.jpg,22.99009621,120.1800925,2023/01/05,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),親子活動|採購食物|工作|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c3c8181b96c704e02fb9.jpg,63b6c3c8181b96c704e02fb9,8.6,3,5,臺南市,安平區,建平里,臺南市安平區建平里,409.334878718554,685.782563056129,"1","0"
"929",00929.jpg,23.69347147,120.5271971,2023/01/05,,63a5b57e4ee1ac1b54632752_Tsai-Yu Wu,,,,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),採購食物|通學|工作|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c79a181b961277e03007.jpg,63b6c79a181b961277e03007,0,-10,0,雲林縣,斗六市,龍潭里,雲林縣斗六市龍潭里,990.151757654785,13012.3358571967,"0","0"
"930",00930.jpg,24.95959167,121.3014361,2023/01/05,軍營外面人行道中斷,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|工作|其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c81a181b96a169e03014.jpg,63b6c81a181b96a169e03014,0,-10,0,桃園市,八德區,大忠里,桃園市八德區大忠里,70.5563793381272,3765.58798072911,"1","0"
"931",00931.jpg,24.959625,121.3013222,2023/01/05,,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,有自行車行駛,常如此(79~50%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c85b181b966ee3e0302a.jpg,63b6c85b181b966ee3e0302a,8.8,8,8,桃園市,八德區,大忠里,桃園市八德區大忠里,60.8720434509274,3763.99728374142,"1","0"
"932",00932.jpg,23.69344152,120.5261077,2023/01/05,,63a5b57e4ee1ac1b54632752_Tsai-Yu Wu,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),通學|工作|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c861181b9602d8e03035.jpg,63b6c861181b9602d8e03035,2.6,-7,0,雲林縣,斗六市,龍潭里,雲林縣斗六市龍潭里,1062.37456756667,12940.4854919716,"0","0"
"933",00933.jpg,23.6935669,120.5256057,2023/01/05,,63a5b57e4ee1ac1b54632752_Tsai-Yu Wu,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),工作|通學|休閒|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c8bf181b96446ce03050.jpg,63b6c8bf181b96446ce03050,0,-10,0,雲林縣,斗六市,龍潭里,雲林縣斗六市龍潭里,1086.64005911146,12896.0439721604,"0","0"
"934",00934.jpg,24.96028965,121.301347,2023/01/05,國小正門口的對面沒有人行道,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c8e4181b963e63e0305b.jpg,63b6c8e4181b963e63e0305b,0,-10,0,桃園市,八德區,大忠里,桃園市八德區大忠里,113.134857308498,3691.13059791061,"1","0"
"935",00935.jpg,23.69418772,120.5254366,2023/01/05,,63a5b57e4ee1ac1b54632752_Tsai-Yu Wu,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c922181b96e396e03071.jpg,63b6c922181b96e396e03071,0,-10,0,雲林縣,斗六市,龍潭里,雲林縣斗六市龍潭里,1050.49998009229,12833.2544361567,"0","0"
"936",00936.jpg,24.95938019,121.299786,2023/01/05,窄巷只要一輛汽車行駛，行人就要貼牆。,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,63bbe566181b96cec1e07464_CHUN CHUN,符合規定,2023/01/05,2023/01/09,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,通常如此(94~80%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c93e181b967808e0307c.jpg,63b6c93e181b967808e0307c,0,-10,0,桃園市,八德區,大忠里,桃園市八德區大忠里,98.8520454342769,3821.32633456293,"1","0"
"937",00937.jpg,23.69403556,120.5257772,2023/01/05,,63a5b57e4ee1ac1b54632752_Tsai-Yu Wu,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|工作|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c96f181b9607b2e03092.jpg,63b6c96f181b9607b2e03092,0,-10,0,雲林縣,斗六市,龍潭里,雲林縣斗六市龍潭里,1037.26606891933,12868.9823500234,"0","0"
"938",00938.jpg,24.95932183,121.2995607,2023/01/05,,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,有時如此(49~30%),通學|其他|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c996181b968683e030a8.jpg,63b6c996181b968683e030a8,5,-3,1.6,桃園市,八德區,大忠里,桃園市八德區大忠里,121.978294731206,3832.63164306503,"1","0"
"939",00939.jpg,24.95865068,121.2991691,2023/01/05,,63a8f42e4ee1acb112632782_Mandy,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/05,2023/01/05,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|採購日用|其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b6c9cb181b960a30e030b3.jpg,63b6c9cb181b960a30e030b3,0,-10,0,桃園市,八德區,大慶里,桃園市八德區大慶里,156.534414345246,3913.970136109,"1","0"
